class_label,grid_id,center_latitude,center_longitude,latitude_range,longitude_range
1879,Grid_29_23,-7.03125,-47.8125,"(-8.4375, -5.625)","(-50.625, -45.0)"
1880,Grid_29_24,-7.03125,-42.1875,"(-8.4375, -5.625)","(-45.0, -39.375)"
1881,Grid_29_25,-7.03125,-36.5625,"(-8.4375, -5.625)","(-39.375, -33.75)"
1882,Grid_29_26,-7.03125,-30.9375,"(-8.4375, -5.625)","(-33.75, -28.125)"
1883,Grid_29_27,-7.03125,-25.3125,"(-8.4375, -5.625)","(-28.125, -22.5)"
1884,Grid_29_28,-7.03125,-19.6875,"(-8.4375, -5.625)","(-22.5, -16.875)"
1885,Grid_29_29,-7.03125,-14.0625,"(-8.4375, -5.625)","(-16.875, -11.25)"
1886,Grid_29_30,-7.03125,-8.4375,"(-8.4375, -5.625)","(-11.25, -5.625)"
1887,Grid_29_31,-7.03125,-2.8125,"(-8.4375, -5.625)","(-5.625, 0.0)"
1888,Grid_29_32,-7.03125,2.8125,"(-8.4375, -5.625)","(0.0, 5.625)"
1889,Grid_29_33,-7.03125,8.4375,"(-8.4375, -5.625)","(5.625, 11.25)"
1890,Grid_29_34,-7.03125,14.0625,"(-8.4375, -5.625)","(11.25, 16.875)"
1891,Grid_29_35,-7.03125,19.6875,"(-8.4375, -5.625)","(16.875, 22.5)"
1892,Grid_29_36,-7.03125,25.3125,"(-8.4375, -5.625)","(22.5, 28.125)"
1893,Grid_29_37,-7.03125,30.9375,"(-8.4375, -5.625)","(28.125, 33.75)"
1894,Grid_29_38,-7.03125,36.5625,"(-8.4375, -5.625)","(33.75, 39.375)"
1895,Grid_29_39,-7.03125,42.1875,"(-8.4375, -5.625)","(39.375, 45.0)"
1896,Grid_29_40,-7.03125,47.8125,"(-8.4375, -5.625)","(45.0, 50.625)"
1897,Grid_29_41,-7.03125,53.4375,"(-8.4375, -5.625)","(50.625, 56.25)"
1898,Grid_29_42,-7.03125,59.0625,"(-8.4375, -5.625)","(56.25, 61.875)"
1899,Grid_29_43,-7.03125,64.6875,"(-8.4375, -5.625)","(61.875, 67.5)"
1900,Grid_29_44,-7.03125,70.3125,"(-8.4375, -5.625)","(67.5, 73.125)"
1901,Grid_29_45,-7.03125,75.9375,"(-8.4375, -5.625)","(73.125, 78.75)"
1902,Grid_29_46,-7.03125,81.5625,"(-8.4375, -5.625)","(78.75, 84.375)"
1903,Grid_29_47,-7.03125,87.1875,"(-8.4375, -5.625)","(84.375, 90.0)"
1904,Grid_29_48,-7.03125,92.8125,"(-8.4375, -5.625)","(90.0, 95.625)"
1905,Grid_29_49,-7.03125,98.4375,"(-8.4375, -5.625)","(95.625, 101.25)"
1906,Grid_29_50,-7.03125,104.0625,"(-8.4375, -5.625)","(101.25, 106.875)"
1907,Grid_29_51,-7.03125,109.6875,"(-8.4375, -5.625)","(106.875, 112.5)"
1908,Grid_29_52,-7.03125,115.3125,"(-8.4375, -5.625)","(112.5, 118.125)"
1909,Grid_29_53,-7.03125,120.9375,"(-8.4375, -5.625)","(118.125, 123.75)"
1910,Grid_29_54,-7.03125,126.5625,"(-8.4375, -5.625)","(123.75, 129.375)"
1911,Grid_29_55,-7.03125,132.1875,"(-8.4375, -5.625)","(129.375, 135.0)"
1912,Grid_29_56,-7.03125,137.8125,"(-8.4375, -5.625)","(135.0, 140.625)"
1913,Grid_29_57,-7.03125,143.4375,"(-8.4375, -5.625)","(140.625, 146.25)"
1914,Grid_29_58,-7.03125,149.0625,"(-8.4375, -5.625)","(146.25, 151.875)"
1915,Grid_29_59,-7.03125,154.6875,"(-8.4375, -5.625)","(151.875, 157.5)"
1916,Grid_29_60,-7.03125,160.3125,"(-8.4375, -5.625)","(157.5, 163.125)"
1917,Grid_29_61,-7.03125,165.9375,"(-8.4375, -5.625)","(163.125, 168.75)"
1918,Grid_29_62,-7.03125,171.5625,"(-8.4375, -5.625)","(168.75, 174.375)"
1919,Grid_29_63,-7.03125,177.1875,"(-8.4375, -5.625)","(174.375, 180.0)"
1920,Grid_30_0,-4.21875,-177.1875,"(-5.625, -2.8125)","(-180.0, -174.375)"
1921,Grid_30_1,-4.21875,-171.5625,"(-5.625, -2.8125)","(-174.375, -168.75)"
1922,Grid_30_2,-4.21875,-165.9375,"(-5.625, -2.8125)","(-168.75, -163.125)"
1923,Grid_30_3,-4.21875,-160.3125,"(-5.625, -2.8125)","(-163.125, -157.5)"
1924,Grid_30_4,-4.21875,-154.6875,"(-5.625, -2.8125)","(-157.5, -151.875)"
1925,Grid_30_5,-4.21875,-149.0625,"(-5.625, -2.8125)","(-151.875, -146.25)"
1926,Grid_30_6,-4.21875,-143.4375,"(-5.625, -2.8125)","(-146.25, -140.625)"
1927,Grid_30_7,-4.21875,-137.8125,"(-5.625, -2.8125)","(-140.625, -135.0)"
1928,Grid_30_8,-4.21875,-132.1875,"(-5.625, -2.8125)","(-135.0, -129.375)"
1929,Grid_30_9,-4.21875,-126.5625,"(-5.625, -2.8125)","(-129.375, -123.75)"
1930,Grid_30_10,-4.21875,-120.9375,"(-5.625, -2.8125)","(-123.75, -118.125)"
1931,Grid_30_11,-4.21875,-115.3125,"(-5.625, -2.8125)","(-118.125, -112.5)"
1932,Grid_30_12,-4.21875,-109.6875,"(-5.625, -2.8125)","(-112.5, -106.875)"
1933,Grid_30_13,-4.21875,-104.0625,"(-5.625, -2.8125)","(-106.875, -101.25)"
1934,Grid_30_14,-4.21875,-98.4375,"(-5.625, -2.8125)","(-101.25, -95.625)"
1935,Grid_30_15,-4.21875,-92.8125,"(-5.625, -2.8125)","(-95.625, -90.0)"
1936,Grid_30_16,-4.21875,-87.1875,"(-5.625, -2.8125)","(-90.0, -84.375)"
1937,Grid_30_17,-4.21875,-81.5625,"(-5.625, -2.8125)","(-84.375, -78.75)"
1938,Grid_30_18,-4.21875,-75.9375,"(-5.625, -2.8125)","(-78.75, -73.125)"
1939,Grid_30_19,-4.21875,-70.3125,"(-5.625, -2.8125)","(-73.125, -67.5)"
1940,Grid_30_20,-4.21875,-64.6875,"(-5.625, -2.8125)","(-67.5, -61.875)"
1941,Grid_30_21,-4.21875,-59.0625,"(-5.625, -2.8125)","(-61.875, -56.25)"
1942,Grid_30_22,-4.21875,-53.4375,"(-5.625, -2.8125)","(-56.25, -50.625)"
1943,Grid_30_23,-4.21875,-47.8125,"(-5.625, -2.8125)","(-50.625, -45.0)"
1944,Grid_30_24,-4.21875,-42.1875,"(-5.625, -2.8125)","(-45.0, -39.375)"
1945,Grid_30_25,-4.21875,-36.5625,"(-5.625, -2.8125)","(-39.375, -33.75)"
1946,Grid_30_26,-4.21875,-30.9375,"(-5.625, -2.8125)","(-33.75, -28.125)"
1947,Grid_30_27,-4.21875,-25.3125,"(-5.625, -2.8125)","(-28.125, -22.5)"
1948,Grid_30_28,-4.21875,-19.6875,"(-5.625, -2.8125)","(-22.5, -16.875)"
1949,Grid_30_29,-4.21875,-14.0625,"(-5.625, -2.8125)","(-16.875, -11.25)"
1950,Grid_30_30,-4.21875,-8.4375,"(-5.625, -2.8125)","(-11.25, -5.625)"
1951,Grid_30_31,-4.21875,-2.8125,"(-5.625, -2.8125)","(-5.625, 0.0)"
1952,Grid_30_32,-4.21875,2.8125,"(-5.625, -2.8125)","(0.0, 5.625)"
1953,Grid_30_33,-4.21875,8.4375,"(-5.625, -2.8125)","(5.625, 11.25)"
1954,Grid_30_34,-4.21875,14.0625,"(-5.625, -2.8125)","(11.25, 16.875)"
1955,Grid_30_35,-4.21875,19.6875,"(-5.625, -2.8125)","(16.875, 22.5)"
1956,Grid_30_36,-4.21875,25.3125,"(-5.625, -2.8125)","(22.5, 28.125)"
1957,Grid_30_37,-4.21875,30.9375,"(-5.625, -2.8125)","(28.125, 33.75)"
1958,Grid_30_38,-4.21875,36.5625,"(-5.625, -2.8125)","(33.75, 39.375)"
1959,Grid_30_39,-4.21875,42.1875,"(-5.625, -2.8125)","(39.375, 45.0)"
1960,Grid_30_40,-4.21875,47.8125,"(-5.625, -2.8125)","(45.0, 50.625)"
1961,Grid_30_41,-4.21875,53.4375,"(-5.625, -2.8125)","(50.625, 56.25)"
1962,Grid_30_42,-4.21875,59.0625,"(-5.625, -2.8125)","(56.25, 61.875)"
1963,Grid_30_43,-4.21875,64.6875,"(-5.625, -2.8125)","(61.875, 67.5)"
1964,Grid_30_44,-4.21875,70.3125,"(-5.625, -2.8125)","(67.5, 73.125)"
1965,Grid_30_45,-4.21875,75.9375,"(-5.625, -2.8125)","(73.125, 78.75)"
1966,Grid_30_46,-4.21875,81.5625,"(-5.625, -2.8125)","(78.75, 84.375)"
1967,Grid_30_47,-4.21875,87.1875,"(-5.625, -2.8125)","(84.375, 90.0)"
1968,Grid_30_48,-4.21875,92.8125,"(-5.625, -2.8125)","(90.0, 95.625)"
1969,Grid_30_49,-4.21875,98.4375,"(-5.625, -2.8125)","(95.625, 101.25)"
1970,Grid_30_50,-4.21875,104.0625,"(-5.625, -2.8125)","(101.25, 106.875)"
1971,Grid_30_51,-4.21875,109.6875,"(-5.625, -2.8125)","(106.875, 112.5)"
1972,Grid_30_52,-4.21875,115.3125,"(-5.625, -2.8125)","(112.5, 118.125)"
1973,Grid_30_53,-4.21875,120.9375,"(-5.625, -2.8125)","(118.125, 123.75)"
1974,Grid_30_54,-4.21875,126.5625,"(-5.625, -2.8125)","(123.75, 129.375)"
1975,Grid_30_55,-4.21875,132.1875,"(-5.625, -2.8125)","(129.375, 135.0)"
1976,Grid_30_56,-4.21875,137.8125,"(-5.625, -2.8125)","(135.0, 140.625)"
1977,Grid_30_57,-4.21875,143.4375,"(-5.625, -2.8125)","(140.625, 146.25)"
1978,Grid_30_58,-4.21875,149.0625,"(-5.625, -2.8125)","(146.25, 151.875)"
1979,Grid_30_59,-4.21875,154.6875,"(-5.625, -2.8125)","(151.875, 157.5)"
1980,Grid_30_60,-4.21875,160.3125,"(-5.625, -2.8125)","(157.5, 163.125)"
1981,Grid_30_61,-4.21875,165.9375,"(-5.625, -2.8125)","(163.125, 168.75)"
1982,Grid_30_62,-4.21875,171.5625,"(-5.625, -2.8125)","(168.75, 174.375)"
1983,Grid_30_63,-4.21875,177.1875,"(-5.625, -2.8125)","(174.375, 180.0)"
1984,Grid_31_0,-1.40625,-177.1875,"(-2.8125, 0.0)","(-180.0, -174.375)"
1985,Grid_31_1,-1.40625,-171.5625,"(-2.8125, 0.0)","(-174.375, -168.75)"
1986,Grid_31_2,-1.40625,-165.9375,"(-2.8125, 0.0)","(-168.75, -163.125)"
1987,Grid_31_3,-1.40625,-160.3125,"(-2.8125, 0.0)","(-163.125, -157.5)"
1988,Grid_31_4,-1.40625,-154.6875,"(-2.8125, 0.0)","(-157.5, -151.875)"
1989,Grid_31_5,-1.40625,-149.0625,"(-2.8125, 0.0)","(-151.875, -146.25)"
1990,Grid_31_6,-1.40625,-143.4375,"(-2.8125, 0.0)","(-146.25, -140.625)"
1991,Grid_31_7,-1.40625,-137.8125,"(-2.8125, 0.0)","(-140.625, -135.0)"
1992,Grid_31_8,-1.40625,-132.1875,"(-2.8125, 0.0)","(-135.0, -129.375)"
1993,Grid_31_9,-1.40625,-126.5625,"(-2.8125, 0.0)","(-129.375, -123.75)"
1994,Grid_31_10,-1.40625,-120.9375,"(-2.8125, 0.0)","(-123.75, -118.125)"
1995,Grid_31_11,-1.40625,-115.3125,"(-2.8125, 0.0)","(-118.125, -112.5)"
1996,Grid_31_12,-1.40625,-109.6875,"(-2.8125, 0.0)","(-112.5, -106.875)"
1997,Grid_31_13,-1.40625,-104.0625,"(-2.8125, 0.0)","(-106.875, -101.25)"
1998,Grid_31_14,-1.40625,-98.4375,"(-2.8125, 0.0)","(-101.25, -95.625)"
1999,Grid_31_15,-1.40625,-92.8125,"(-2.8125, 0.0)","(-95.625, -90.0)"
2000,Grid_31_16,-1.40625,-87.1875,"(-2.8125, 0.0)","(-90.0, -84.375)"
2001,Grid_31_17,-1.40625,-81.5625,"(-2.8125, 0.0)","(-84.375, -78.75)"
2002,Grid_31_18,-1.40625,-75.9375,"(-2.8125, 0.0)","(-78.75, -73.125)"
2003,Grid_31_19,-1.40625,-70.3125,"(-2.8125, 0.0)","(-73.125, -67.5)"
2004,Grid_31_20,-1.40625,-64.6875,"(-2.8125, 0.0)","(-67.5, -61.875)"
2005,Grid_31_21,-1.40625,-59.0625,"(-2.8125, 0.0)","(-61.875, -56.25)"
2006,Grid_31_22,-1.40625,-53.4375,"(-2.8125, 0.0)","(-56.25, -50.625)"
2007,Grid_31_23,-1.40625,-47.8125,"(-2.8125, 0.0)","(-50.625, -45.0)"
2008,Grid_31_24,-1.40625,-42.1875,"(-2.8125, 0.0)","(-45.0, -39.375)"
2009,Grid_31_25,-1.40625,-36.5625,"(-2.8125, 0.0)","(-39.375, -33.75)"
2010,Grid_31_26,-1.40625,-30.9375,"(-2.8125, 0.0)","(-33.75, -28.125)"
2011,Grid_31_27,-1.40625,-25.3125,"(-2.8125, 0.0)","(-28.125, -22.5)"
2012,Grid_31_28,-1.40625,-19.6875,"(-2.8125, 0.0)","(-22.5, -16.875)"
2013,Grid_31_29,-1.40625,-14.0625,"(-2.8125, 0.0)","(-16.875, -11.25)"
2014,Grid_31_30,-1.40625,-8.4375,"(-2.8125, 0.0)","(-11.25, -5.625)"
2015,Grid_31_31,-1.40625,-2.8125,"(-2.8125, 0.0)","(-5.625, 0.0)"
2016,Grid_31_32,-1.40625,2.8125,"(-2.8125, 0.0)","(0.0, 5.625)"
2017,Grid_31_33,-1.40625,8.4375,"(-2.8125, 0.0)","(5.625, 11.25)"
2018,Grid_31_34,-1.40625,14.0625,"(-2.8125, 0.0)","(11.25, 16.875)"
2019,Grid_31_35,-1.40625,19.6875,"(-2.8125, 0.0)","(16.875, 22.5)"
2020,Grid_31_36,-1.40625,25.3125,"(-2.8125, 0.0)","(22.5, 28.125)"
2021,Grid_31_37,-1.40625,30.9375,"(-2.8125, 0.0)","(28.125, 33.75)"
2022,Grid_31_38,-1.40625,36.5625,"(-2.8125, 0.0)","(33.75, 39.375)"
2023,Grid_31_39,-1.40625,42.1875,"(-2.8125, 0.0)","(39.375, 45.0)"
2024,Grid_31_40,-1.40625,47.8125,"(-2.8125, 0.0)","(45.0, 50.625)"
2025,Grid_31_41,-1.40625,53.4375,"(-2.8125, 0.0)","(50.625, 56.25)"
2026,Grid_31_42,-1.40625,59.0625,"(-2.8125, 0.0)","(56.25, 61.875)"
2027,Grid_31_43,-1.40625,64.6875,"(-2.8125, 0.0)","(61.875, 67.5)"
2028,Grid_31_44,-1.40625,70.3125,"(-2.8125, 0.0)","(67.5, 73.125)"
2029,Grid_31_45,-1.40625,75.9375,"(-2.8125, 0.0)","(73.125, 78.75)"
2030,Grid_31_46,-1.40625,81.5625,"(-2.8125, 0.0)","(78.75, 84.375)"
2031,Grid_31_47,-1.40625,87.1875,"(-2.8125, 0.0)","(84.375, 90.0)"
2032,Grid_31_48,-1.40625,92.8125,"(-2.8125, 0.0)","(90.0, 95.625)"
2033,Grid_31_49,-1.40625,98.4375,"(-2.8125, 0.0)","(95.625, 101.25)"
2034,Grid_31_50,-1.40625,104.0625,"(-2.8125, 0.0)","(101.25, 106.875)"
2035,Grid_31_51,-1.40625,109.6875,"(-2.8125, 0.0)","(106.875, 112.5)"
2036,Grid_31_52,-1.40625,115.3125,"(-2.8125, 0.0)","(112.5, 118.125)"
2037,Grid_31_53,-1.40625,120.9375,"(-2.8125, 0.0)","(118.125, 123.75)"
2038,Grid_31_54,-1.40625,126.5625,"(-2.8125, 0.0)","(123.75, 129.375)"
2039,Grid_31_55,-1.40625,132.1875,"(-2.8125, 0.0)","(129.375, 135.0)"
2040,Grid_31_56,-1.40625,137.8125,"(-2.8125, 0.0)","(135.0, 140.625)"
2041,Grid_31_57,-1.40625,143.4375,"(-2.8125, 0.0)","(140.625, 146.25)"
2042,Grid_31_58,-1.40625,149.0625,"(-2.8125, 0.0)","(146.25, 151.875)"
2043,Grid_31_59,-1.40625,154.6875,"(-2.8125, 0.0)","(151.875, 157.5)"
2044,Grid_31_60,-1.40625,160.3125,"(-2.8125, 0.0)","(157.5, 163.125)"
2045,Grid_31_61,-1.40625,165.9375,"(-2.8125, 0.0)","(163.125, 168.75)"
2046,Grid_31_62,-1.40625,171.5625,"(-2.8125, 0.0)","(168.75, 174.375)"
2047,Grid_31_63,-1.40625,177.1875,"(-2.8125, 0.0)","(174.375, 180.0)"
2048,Grid_32_0,1.40625,-177.1875,"(0.0, 2.8125)","(-180.0, -174.375)"
2049,Grid_32_1,1.40625,-171.5625,"(0.0, 2.8125)","(-174.375, -168.75)"
2050,Grid_32_2,1.40625,-165.9375,"(0.0, 2.8125)","(-168.75, -163.125)"
2051,Grid_32_3,1.40625,-160.3125,"(0.0, 2.8125)","(-163.125, -157.5)"
2052,Grid_32_4,1.40625,-154.6875,"(0.0, 2.8125)","(-157.5, -151.875)"
2053,Grid_32_5,1.40625,-149.0625,"(0.0, 2.8125)","(-151.875, -146.25)"
2054,Grid_32_6,1.40625,-143.4375,"(0.0, 2.8125)","(-146.25, -140.625)"
2055,Grid_32_7,1.40625,-137.8125,"(0.0, 2.8125)","(-140.625, -135.0)"
2056,Grid_32_8,1.40625,-132.1875,"(0.0, 2.8125)","(-135.0, -129.375)"
2057,Grid_32_9,1.40625,-126.5625,"(0.0, 2.8125)","(-129.375, -123.75)"
2058,Grid_32_10,1.40625,-120.9375,"(0.0, 2.8125)","(-123.75, -118.125)"
2059,Grid_32_11,1.40625,-115.3125,"(0.0, 2.8125)","(-118.125, -112.5)"
2060,Grid_32_12,1.40625,-109.6875,"(0.0, 2.8125)","(-112.5, -106.875)"
2061,Grid_32_13,1.40625,-104.0625,"(0.0, 2.8125)","(-106.875, -101.25)"
2062,Grid_32_14,1.40625,-98.4375,"(0.0, 2.8125)","(-101.25, -95.625)"
2063,Grid_32_15,1.40625,-92.8125,"(0.0, 2.8125)","(-95.625, -90.0)"
2064,Grid_32_16,1.40625,-87.1875,"(0.0, 2.8125)","(-90.0, -84.375)"
2065,Grid_32_17,1.40625,-81.5625,"(0.0, 2.8125)","(-84.375, -78.75)"
2066,Grid_32_18,1.40625,-75.9375,"(0.0, 2.8125)","(-78.75, -73.125)"
2067,Grid_32_19,1.40625,-70.3125,"(0.0, 2.8125)","(-73.125, -67.5)"
2068,Grid_32_20,1.40625,-64.6875,"(0.0, 2.8125)","(-67.5, -61.875)"
2069,Grid_32_21,1.40625,-59.0625,"(0.0, 2.8125)","(-61.875, -56.25)"
2070,Grid_32_22,1.40625,-53.4375,"(0.0, 2.8125)","(-56.25, -50.625)"
2071,Grid_32_23,1.40625,-47.8125,"(0.0, 2.8125)","(-50.625, -45.0)"
2072,Grid_32_24,1.40625,-42.1875,"(0.0, 2.8125)","(-45.0, -39.375)"
2073,Grid_32_25,1.40625,-36.5625,"(0.0, 2.8125)","(-39.375, -33.75)"
2074,Grid_32_26,1.40625,-30.9375,"(0.0, 2.8125)","(-33.75, -28.125)"
2075,Grid_32_27,1.40625,-25.3125,"(0.0, 2.8125)","(-28.125, -22.5)"
2076,Grid_32_28,1.40625,-19.6875,"(0.0, 2.8125)","(-22.5, -16.875)"
2077,Grid_32_29,1.40625,-14.0625,"(0.0, 2.8125)","(-16.875, -11.25)"
2078,Grid_32_30,1.40625,-8.4375,"(0.0, 2.8125)","(-11.25, -5.625)"
2079,Grid_32_31,1.40625,-2.8125,"(0.0, 2.8125)","(-5.625, 0.0)"
2080,Grid_32_32,1.40625,2.8125,"(0.0, 2.8125)","(0.0, 5.625)"
2081,Grid_32_33,1.40625,8.4375,"(0.0, 2.8125)","(5.625, 11.25)"
2082,Grid_32_34,1.40625,14.0625,"(0.0, 2.8125)","(11.25, 16.875)"
2083,Grid_32_35,1.40625,19.6875,"(0.0, 2.8125)","(16.875, 22.5)"
2084,Grid_32_36,1.40625,25.3125,"(0.0, 2.8125)","(22.5, 28.125)"
2085,Grid_32_37,1.40625,30.9375,"(0.0, 2.8125)","(28.125, 33.75)"
2086,Grid_32_38,1.40625,36.5625,"(0.0, 2.8125)","(33.75, 39.375)"
2087,Grid_32_39,1.40625,42.1875,"(0.0, 2.8125)","(39.375, 45.0)"
2088,Grid_32_40,1.40625,47.8125,"(0.0, 2.8125)","(45.0, 50.625)"
2089,Grid_32_41,1.40625,53.4375,"(0.0, 2.8125)","(50.625, 56.25)"
2090,Grid_32_42,1.40625,59.0625,"(0.0, 2.8125)","(56.25, 61.875)"
2091,Grid_32_43,1.40625,64.6875,"(0.0, 2.8125)","(61.875, 67.5)"
2092,Grid_32_44,1.40625,70.3125,"(0.0, 2.8125)","(67.5, 73.125)"
2093,Grid_32_45,1.40625,75.9375,"(0.0, 2.8125)","(73.125, 78.75)"
2094,Grid_32_46,1.40625,81.5625,"(0.0, 2.8125)","(78.75, 84.375)"
2095,Grid_32_47,1.40625,87.1875,"(0.0, 2.8125)","(84.375, 90.0)"
2096,Grid_32_48,1.40625,92.8125,"(0.0, 2.8125)","(90.0, 95.625)"
2097,Grid_32_49,1.40625,98.4375,"(0.0, 2.8125)","(95.625, 101.25)"
2098,Grid_32_50,1.40625,104.0625,"(0.0, 2.8125)","(101.25, 106.875)"
2099,Grid_32_51,1.40625,109.6875,"(0.0, 2.8125)","(106.875, 112.5)"
2100,Grid_32_52,1.40625,115.3125,"(0.0, 2.8125)","(112.5, 118.125)"
2101,Grid_32_53,1.40625,120.9375,"(0.0, 2.8125)","(118.125, 123.75)"
2102,Grid_32_54,1.40625,126.5625,"(0.0, 2.8125)","(123.75, 129.375)"
2103,Grid_32_55,1.40625,132.1875,"(0.0, 2.8125)","(129.375, 135.0)"
2104,Grid_32_56,1.40625,137.8125,"(0.0, 2.8125)","(135.0, 140.625)"
2105,Grid_32_57,1.40625,143.4375,"(0.0, 2.8125)","(140.625, 146.25)"
2106,Grid_32_58,1.40625,149.0625,"(0.0, 2.8125)","(146.25, 151.875)"
2107,Grid_32_59,1.40625,154.6875,"(0.0, 2.8125)","(151.875, 157.5)"
2108,Grid_32_60,1.40625,160.3125,"(0.0, 2.8125)","(157.5, 163.125)"
2109,Grid_32_61,1.40625,165.9375,"(0.0, 2.8125)","(163.125, 168.75)"
2110,Grid_32_62,1.40625,171.5625,"(0.0, 2.8125)","(168.75, 174.375)"
2111,Grid_32_63,1.40625,177.1875,"(0.0, 2.8125)","(174.375, 180.0)"
2112,Grid_33_0,4.21875,-177.1875,"(2.8125, 5.625)","(-180.0, -174.375)"
2113,Grid_33_1,4.21875,-171.5625,"(2.8125, 5.625)","(-174.375, -168.75)"
2114,Grid_33_2,4.21875,-165.9375,"(2.8125, 5.625)","(-168.75, -163.125)"
2115,Grid_33_3,4.21875,-160.3125,"(2.8125, 5.625)","(-163.125, -157.5)"
2116,Grid_33_4,4.21875,-154.6875,"(2.8125, 5.625)","(-157.5, -151.875)"
2117,Grid_33_5,4.21875,-149.0625,"(2.8125, 5.625)","(-151.875, -146.25)"
2118,Grid_33_6,4.21875,-143.4375,"(2.8125, 5.625)","(-146.25, -140.625)"
2119,Grid_33_7,4.21875,-137.8125,"(2.8125, 5.625)","(-140.625, -135.0)"
2120,Grid_33_8,4.21875,-132.1875,"(2.8125, 5.625)","(-135.0, -129.375)"
2121,Grid_33_9,4.21875,-126.5625,"(2.8125, 5.625)","(-129.375, -123.75)"
2122,Grid_33_10,4.21875,-120.9375,"(2.8125, 5.625)","(-123.75, -118.125)"
2123,Grid_33_11,4.21875,-115.3125,"(2.8125, 5.625)","(-118.125, -112.5)"
2124,Grid_33_12,4.21875,-109.6875,"(2.8125, 5.625)","(-112.5, -106.875)"
2125,Grid_33_13,4.21875,-104.0625,"(2.8125, 5.625)","(-106.875, -101.25)"
2126,Grid_33_14,4.21875,-98.4375,"(2.8125, 5.625)","(-101.25, -95.625)"
2127,Grid_33_15,4.21875,-92.8125,"(2.8125, 5.625)","(-95.625, -90.0)"
2128,Grid_33_16,4.21875,-87.1875,"(2.8125, 5.625)","(-90.0, -84.375)"
2129,Grid_33_17,4.21875,-81.5625,"(2.8125, 5.625)","(-84.375, -78.75)"
2130,Grid_33_18,4.21875,-75.9375,"(2.8125, 5.625)","(-78.75, -73.125)"
2131,Grid_33_19,4.21875,-70.3125,"(2.8125, 5.625)","(-73.125, -67.5)"
2132,Grid_33_20,4.21875,-64.6875,"(2.8125, 5.625)","(-67.5, -61.875)"
2133,Grid_33_21,4.21875,-59.0625,"(2.8125, 5.625)","(-61.875, -56.25)"
2134,Grid_33_22,4.21875,-53.4375,"(2.8125, 5.625)","(-56.25, -50.625)"
2135,Grid_33_23,4.21875,-47.8125,"(2.8125, 5.625)","(-50.625, -45.0)"
2136,Grid_33_24,4.21875,-42.1875,"(2.8125, 5.625)","(-45.0, -39.375)"
2137,Grid_33_25,4.21875,-36.5625,"(2.8125, 5.625)","(-39.375, -33.75)"
2138,Grid_33_26,4.21875,-30.9375,"(2.8125, 5.625)","(-33.75, -28.125)"
2139,Grid_33_27,4.21875,-25.3125,"(2.8125, 5.625)","(-28.125, -22.5)"
2140,Grid_33_28,4.21875,-19.6875,"(2.8125, 5.625)","(-22.5, -16.875)"
2141,Grid_33_29,4.21875,-14.0625,"(2.8125, 5.625)","(-16.875, -11.25)"
2142,Grid_33_30,4.21875,-8.4375,"(2.8125, 5.625)","(-11.25, -5.625)"
2143,Grid_33_31,4.21875,-2.8125,"(2.8125, 5.625)","(-5.625, 0.0)"
2144,Grid_33_32,4.21875,2.8125,"(2.8125, 5.625)","(0.0, 5.625)"
2145,Grid_33_33,4.21875,8.4375,"(2.8125, 5.625)","(5.625, 11.25)"
2146,Grid_33_34,4.21875,14.0625,"(2.8125, 5.625)","(11.25, 16.875)"
2147,Grid_33_35,4.21875,19.6875,"(2.8125, 5.625)","(16.875, 22.5)"
2148,Grid_33_36,4.21875,25.3125,"(2.8125, 5.625)","(22.5, 28.125)"
2149,Grid_33_37,4.21875,30.9375,"(2.8125, 5.625)","(28.125, 33.75)"
2150,Grid_33_38,4.21875,36.5625,"(2.8125, 5.625)","(33.75, 39.375)"
2151,Grid_33_39,4.21875,42.1875,"(2.8125, 5.625)","(39.375, 45.0)"
2152,Grid_33_40,4.21875,47.8125,"(2.8125, 5.625)","(45.0, 50.625)"
2153,Grid_33_41,4.21875,53.4375,"(2.8125, 5.625)","(50.625, 56.25)"
2154,Grid_33_42,4.21875,59.0625,"(2.8125, 5.625)","(56.25, 61.875)"
2155,Grid_33_43,4.21875,64.6875,"(2.8125, 5.625)","(61.875, 67.5)"
2156,Grid_33_44,4.21875,70.3125,"(2.8125, 5.625)","(67.5, 73.125)"
2157,Grid_33_45,4.21875,75.9375,"(2.8125, 5.625)","(73.125, 78.75)"
2158,Grid_33_46,4.21875,81.5625,"(2.8125, 5.625)","(78.75, 84.375)"
2159,Grid_33_47,4.21875,87.1875,"(2.8125, 5.625)","(84.375, 90.0)"
2160,Grid_33_48,4.21875,92.8125,"(2.8125, 5.625)","(90.0, 95.625)"
2161,Grid_33_49,4.21875,98.4375,"(2.8125, 5.625)","(95.625, 101.25)"
2162,Grid_33_50,4.21875,104.0625,"(2.8125, 5.625)","(101.25, 106.875)"
2163,Grid_33_51,4.21875,109.6875,"(2.8125, 5.625)","(106.875, 112.5)"
2164,Grid_33_52,4.21875,115.3125,"(2.8125, 5.625)","(112.5, 118.125)"
2165,Grid_33_53,4.21875,120.9375,"(2.8125, 5.625)","(118.125, 123.75)"
2166,Grid_33_54,4.21875,126.5625,"(2.8125, 5.625)","(123.75, 129.375)"
2167,Grid_33_55,4.21875,132.1875,"(2.8125, 5.625)","(129.375, 135.0)"
2168,Grid_33_56,4.21875,137.8125,"(2.8125, 5.625)","(135.0, 140.625)"
