class_label,grid_id,center_latitude,center_longitude,latitude_range,longitude_range
302,Grid_9_14,-36.5625,-16.875,"(-39.375, -33.75)","(-22.5, -11.25)"
303,Grid_9_15,-36.5625,-5.625,"(-39.375, -33.75)","(-11.25, 0.0)"
304,Grid_9_16,-36.5625,5.625,"(-39.375, -33.75)","(0.0, 11.25)"
305,Grid_9_17,-36.5625,16.875,"(-39.375, -33.75)","(11.25, 22.5)"
306,Grid_9_18,-36.5625,28.125,"(-39.375, -33.75)","(22.5, 33.75)"
307,Grid_9_19,-36.5625,39.375,"(-39.375, -33.75)","(33.75, 45.0)"
308,Grid_9_20,-36.5625,50.625,"(-39.375, -33.75)","(45.0, 56.25)"
309,Grid_9_21,-36.5625,61.875,"(-39.375, -33.75)","(56.25, 67.5)"
310,Grid_9_22,-36.5625,73.125,"(-39.375, -33.75)","(67.5, 78.75)"
311,Grid_9_23,-36.5625,84.375,"(-39.375, -33.75)","(78.75, 90.0)"
312,Grid_9_24,-36.5625,95.625,"(-39.375, -33.75)","(90.0, 101.25)"
313,Grid_9_25,-36.5625,106.875,"(-39.375, -33.75)","(101.25, 112.5)"
314,Grid_9_26,-36.5625,118.125,"(-39.375, -33.75)","(112.5, 123.75)"
315,Grid_9_27,-36.5625,129.375,"(-39.375, -33.75)","(123.75, 135.0)"
316,Grid_9_28,-36.5625,140.625,"(-39.375, -33.75)","(135.0, 146.25)"
317,Grid_9_29,-36.5625,151.875,"(-39.375, -33.75)","(146.25, 157.5)"
318,Grid_9_30,-36.5625,163.125,"(-39.375, -33.75)","(157.5, 168.75)"
319,Grid_9_31,-36.5625,174.375,"(-39.375, -33.75)","(168.75, 180.0)"
320,Grid_10_0,-30.9375,-174.375,"(-33.75, -28.125)","(-180.0, -168.75)"
321,Grid_10_1,-30.9375,-163.125,"(-33.75, -28.125)","(-168.75, -157.5)"
322,Grid_10_2,-30.9375,-151.875,"(-33.75, -28.125)","(-157.5, -146.25)"
323,Grid_10_3,-30.9375,-140.625,"(-33.75, -28.125)","(-146.25, -135.0)"
324,Grid_10_4,-30.9375,-129.375,"(-33.75, -28.125)","(-135.0, -123.75)"
325,Grid_10_5,-30.9375,-118.125,"(-33.75, -28.125)","(-123.75, -112.5)"
326,Grid_10_6,-30.9375,-106.875,"(-33.75, -28.125)","(-112.5, -101.25)"
327,Grid_10_7,-30.9375,-95.625,"(-33.75, -28.125)","(-101.25, -90.0)"
328,Grid_10_8,-30.9375,-84.375,"(-33.75, -28.125)","(-90.0, -78.75)"
329,Grid_10_9,-30.9375,-73.125,"(-33.75, -28.125)","(-78.75, -67.5)"
330,Grid_10_10,-30.9375,-61.875,"(-33.75, -28.125)","(-67.5, -56.25)"
331,Grid_10_11,-30.9375,-50.625,"(-33.75, -28.125)","(-56.25, -45.0)"
332,Grid_10_12,-30.9375,-39.375,"(-33.75, -28.125)","(-45.0, -33.75)"
333,Grid_10_13,-30.9375,-28.125,"(-33.75, -28.125)","(-33.75, -22.5)"
334,Grid_10_14,-30.9375,-16.875,"(-33.75, -28.125)","(-22.5, -11.25)"
335,Grid_10_15,-30.9375,-5.625,"(-33.75, -28.125)","(-11.25, 0.0)"
336,Grid_10_16,-30.9375,5.625,"(-33.75, -28.125)","(0.0, 11.25)"
337,Grid_10_17,-30.9375,16.875,"(-33.75, -28.125)","(11.25, 22.5)"
338,Grid_10_18,-30.9375,28.125,"(-33.75, -28.125)","(22.5, 33.75)"
339,Grid_10_19,-30.9375,39.375,"(-33.75, -28.125)","(33.75, 45.0)"
340,Grid_10_20,-30.9375,50.625,"(-33.75, -28.125)","(45.0, 56.25)"
341,Grid_10_21,-30.9375,61.875,"(-33.75, -28.125)","(56.25, 67.5)"
342,Grid_10_22,-30.9375,73.125,"(-33.75, -28.125)","(67.5, 78.75)"
343,Grid_10_23,-30.9375,84.375,"(-33.75, -28.125)","(78.75, 90.0)"
344,Grid_10_24,-30.9375,95.625,"(-33.75, -28.125)","(90.0, 101.25)"
345,Grid_10_25,-30.9375,106.875,"(-33.75, -28.125)","(101.25, 112.5)"
346,Grid_10_26,-30.9375,118.125,"(-33.75, -28.125)","(112.5, 123.75)"
347,Grid_10_27,-30.9375,129.375,"(-33.75, -28.125)","(123.75, 135.0)"
348,Grid_10_28,-30.9375,140.625,"(-33.75, -28.125)","(135.0, 146.25)"
349,Grid_10_29,-30.9375,151.875,"(-33.75, -28.125)","(146.25, 157.5)"
350,Grid_10_30,-30.9375,163.125,"(-33.75, -28.125)","(157.5, 168.75)"
351,Grid_10_31,-30.9375,174.375,"(-33.75, -28.125)","(168.75, 180.0)"
352,Grid_11_0,-25.3125,-174.375,"(-28.125, -22.5)","(-180.0, -168.75)"
353,Grid_11_1,-25.3125,-163.125,"(-28.125, -22.5)","(-168.75, -157.5)"
354,Grid_11_2,-25.3125,-151.875,"(-28.125, -22.5)","(-157.5, -146.25)"
355,Grid_11_3,-25.3125,-140.625,"(-28.125, -22.5)","(-146.25, -135.0)"
356,Grid_11_4,-25.3125,-129.375,"(-28.125, -22.5)","(-135.0, -123.75)"
357,Grid_11_5,-25.3125,-118.125,"(-28.125, -22.5)","(-123.75, -112.5)"
358,Grid_11_6,-25.3125,-106.875,"(-28.125, -22.5)","(-112.5, -101.25)"
359,Grid_11_7,-25.3125,-95.625,"(-28.125, -22.5)","(-101.25, -90.0)"
360,Grid_11_8,-25.3125,-84.375,"(-28.125, -22.5)","(-90.0, -78.75)"
361,Grid_11_9,-25.3125,-73.125,"(-28.125, -22.5)","(-78.75, -67.5)"
362,Grid_11_10,-25.3125,-61.875,"(-28.125, -22.5)","(-67.5, -56.25)"
363,Grid_11_11,-25.3125,-50.625,"(-28.125, -22.5)","(-56.25, -45.0)"
364,Grid_11_12,-25.3125,-39.375,"(-28.125, -22.5)","(-45.0, -33.75)"
365,Grid_11_13,-25.3125,-28.125,"(-28.125, -22.5)","(-33.75, -22.5)"
366,Grid_11_14,-25.3125,-16.875,"(-28.125, -22.5)","(-22.5, -11.25)"
367,Grid_11_15,-25.3125,-5.625,"(-28.125, -22.5)","(-11.25, 0.0)"
368,Grid_11_16,-25.3125,5.625,"(-28.125, -22.5)","(0.0, 11.25)"
369,Grid_11_17,-25.3125,16.875,"(-28.125, -22.5)","(11.25, 22.5)"
370,Grid_11_18,-25.3125,28.125,"(-28.125, -22.5)","(22.5, 33.75)"
371,Grid_11_19,-25.3125,39.375,"(-28.125, -22.5)","(33.75, 45.0)"
372,Grid_11_20,-25.3125,50.625,"(-28.125, -22.5)","(45.0, 56.25)"
373,Grid_11_21,-25.3125,61.875,"(-28.125, -22.5)","(56.25, 67.5)"
374,Grid_11_22,-25.3125,73.125,"(-28.125, -22.5)","(67.5, 78.75)"
375,Grid_11_23,-25.3125,84.375,"(-28.125, -22.5)","(78.75, 90.0)"
376,Grid_11_24,-25.3125,95.625,"(-28.125, -22.5)","(90.0, 101.25)"
377,Grid_11_25,-25.3125,106.875,"(-28.125, -22.5)","(101.25, 112.5)"
378,Grid_11_26,-25.3125,118.125,"(-28.125, -22.5)","(112.5, 123.75)"
379,Grid_11_27,-25.3125,129.375,"(-28.125, -22.5)","(123.75, 135.0)"
380,Grid_11_28,-25.3125,140.625,"(-28.125, -22.5)","(135.0, 146.25)"
381,Grid_11_29,-25.3125,151.875,"(-28.125, -22.5)","(146.25, 157.5)"
382,Grid_11_30,-25.3125,163.125,"(-28.125, -22.5)","(157.5, 168.75)"
383,Grid_11_31,-25.3125,174.375,"(-28.125, -22.5)","(168.75, 180.0)"
384,Grid_12_0,-19.6875,-174.375,"(-22.5, -16.875)","(-180.0, -168.75)"
385,Grid_12_1,-19.6875,-163.125,"(-22.5, -16.875)","(-168.75, -157.5)"
386,Grid_12_2,-19.6875,-151.875,"(-22.5, -16.875)","(-157.5, -146.25)"
387,Grid_12_3,-19.6875,-140.625,"(-22.5, -16.875)","(-146.25, -135.0)"
388,Grid_12_4,-19.6875,-129.375,"(-22.5, -16.875)","(-135.0, -123.75)"
389,Grid_12_5,-19.6875,-118.125,"(-22.5, -16.875)","(-123.75, -112.5)"
390,Grid_12_6,-19.6875,-106.875,"(-22.5, -16.875)","(-112.5, -101.25)"
391,Grid_12_7,-19.6875,-95.625,"(-22.5, -16.875)","(-101.25, -90.0)"
392,Grid_12_8,-19.6875,-84.375,"(-22.5, -16.875)","(-90.0, -78.75)"
393,Grid_12_9,-19.6875,-73.125,"(-22.5, -16.875)","(-78.75, -67.5)"
394,Grid_12_10,-19.6875,-61.875,"(-22.5, -16.875)","(-67.5, -56.25)"
395,Grid_12_11,-19.6875,-50.625,"(-22.5, -16.875)","(-56.25, -45.0)"
396,Grid_12_12,-19.6875,-39.375,"(-22.5, -16.875)","(-45.0, -33.75)"
397,Grid_12_13,-19.6875,-28.125,"(-22.5, -16.875)","(-33.75, -22.5)"
398,Grid_12_14,-19.6875,-16.875,"(-22.5, -16.875)","(-22.5, -11.25)"
399,Grid_12_15,-19.6875,-5.625,"(-22.5, -16.875)","(-11.25, 0.0)"
400,Grid_12_16,-19.6875,5.625,"(-22.5, -16.875)","(0.0, 11.25)"
401,Grid_12_17,-19.6875,16.875,"(-22.5, -16.875)","(11.25, 22.5)"
402,Grid_12_18,-19.6875,28.125,"(-22.5, -16.875)","(22.5, 33.75)"
403,Grid_12_19,-19.6875,39.375,"(-22.5, -16.875)","(33.75, 45.0)"
404,Grid_12_20,-19.6875,50.625,"(-22.5, -16.875)","(45.0, 56.25)"
405,Grid_12_21,-19.6875,61.875,"(-22.5, -16.875)","(56.25, 67.5)"
406,Grid_12_22,-19.6875,73.125,"(-22.5, -16.875)","(67.5, 78.75)"
407,Grid_12_23,-19.6875,84.375,"(-22.5, -16.875)","(78.75, 90.0)"
408,Grid_12_24,-19.6875,95.625,"(-22.5, -16.875)","(90.0, 101.25)"
409,Grid_12_25,-19.6875,106.875,"(-22.5, -16.875)","(101.25, 112.5)"
410,Grid_12_26,-19.6875,118.125,"(-22.5, -16.875)","(112.5, 123.75)"
411,Grid_12_27,-19.6875,129.375,"(-22.5, -16.875)","(123.75, 135.0)"
412,Grid_12_28,-19.6875,140.625,"(-22.5, -16.875)","(135.0, 146.25)"
413,Grid_12_29,-19.6875,151.875,"(-22.5, -16.875)","(146.25, 157.5)"
414,Grid_12_30,-19.6875,163.125,"(-22.5, -16.875)","(157.5, 168.75)"
415,Grid_12_31,-19.6875,174.375,"(-22.5, -16.875)","(168.75, 180.0)"
416,Grid_13_0,-14.0625,-174.375,"(-16.875, -11.25)","(-180.0, -168.75)"
417,Grid_13_1,-14.0625,-163.125,"(-16.875, -11.25)","(-168.75, -157.5)"
418,Grid_13_2,-14.0625,-151.875,"(-16.875, -11.25)","(-157.5, -146.25)"
419,Grid_13_3,-14.0625,-140.625,"(-16.875, -11.25)","(-146.25, -135.0)"
420,Grid_13_4,-14.0625,-129.375,"(-16.875, -11.25)","(-135.0, -123.75)"
421,Grid_13_5,-14.0625,-118.125,"(-16.875, -11.25)","(-123.75, -112.5)"
422,Grid_13_6,-14.0625,-106.875,"(-16.875, -11.25)","(-112.5, -101.25)"
423,Grid_13_7,-14.0625,-95.625,"(-16.875, -11.25)","(-101.25, -90.0)"
424,Grid_13_8,-14.0625,-84.375,"(-16.875, -11.25)","(-90.0, -78.75)"
425,Grid_13_9,-14.0625,-73.125,"(-16.875, -11.25)","(-78.75, -67.5)"
426,Grid_13_10,-14.0625,-61.875,"(-16.875, -11.25)","(-67.5, -56.25)"
427,Grid_13_11,-14.0625,-50.625,"(-16.875, -11.25)","(-56.25, -45.0)"
428,Grid_13_12,-14.0625,-39.375,"(-16.875, -11.25)","(-45.0, -33.75)"
429,Grid_13_13,-14.0625,-28.125,"(-16.875, -11.25)","(-33.75, -22.5)"
430,Grid_13_14,-14.0625,-16.875,"(-16.875, -11.25)","(-22.5, -11.25)"
431,Grid_13_15,-14.0625,-5.625,"(-16.875, -11.25)","(-11.25, 0.0)"
432,Grid_13_16,-14.0625,5.625,"(-16.875, -11.25)","(0.0, 11.25)"
433,Grid_13_17,-14.0625,16.875,"(-16.875, -11.25)","(11.25, 22.5)"
434,Grid_13_18,-14.0625,28.125,"(-16.875, -11.25)","(22.5, 33.75)"
435,Grid_13_19,-14.0625,39.375,"(-16.875, -11.25)","(33.75, 45.0)"
436,Grid_13_20,-14.0625,50.625,"(-16.875, -11.25)","(45.0, 56.25)"
437,Grid_13_21,-14.0625,61.875,"(-16.875, -11.25)","(56.25, 67.5)"
438,Grid_13_22,-14.0625,73.125,"(-16.875, -11.25)","(67.5, 78.75)"
439,Grid_13_23,-14.0625,84.375,"(-16.875, -11.25)","(78.75, 90.0)"
440,Grid_13_24,-14.0625,95.625,"(-16.875, -11.25)","(90.0, 101.25)"
441,Grid_13_25,-14.0625,106.875,"(-16.875, -11.25)","(101.25, 112.5)"
442,Grid_13_26,-14.0625,118.125,"(-16.875, -11.25)","(112.5, 123.75)"
443,Grid_13_27,-14.0625,129.375,"(-16.875, -11.25)","(123.75, 135.0)"
444,Grid_13_28,-14.0625,140.625,"(-16.875, -11.25)","(135.0, 146.25)"
445,Grid_13_29,-14.0625,151.875,"(-16.875, -11.25)","(146.25, 157.5)"
446,Grid_13_30,-14.0625,163.125,"(-16.875, -11.25)","(157.5, 168.75)"
447,Grid_13_31,-14.0625,174.375,"(-16.875, -11.25)","(168.75, 180.0)"
448,Grid_14_0,-8.4375,-174.375,"(-11.25, -5.625)","(-180.0, -168.75)"
449,Grid_14_1,-8.4375,-163.125,"(-11.25, -5.625)","(-168.75, -157.5)"
450,Grid_14_2,-8.4375,-151.875,"(-11.25, -5.625)","(-157.5, -146.25)"
451,Grid_14_3,-8.4375,-140.625,"(-11.25, -5.625)","(-146.25, -135.0)"
452,Grid_14_4,-8.4375,-129.375,"(-11.25, -5.625)","(-135.0, -123.75)"
453,Grid_14_5,-8.4375,-118.125,"(-11.25, -5.625)","(-123.75, -112.5)"
454,Grid_14_6,-8.4375,-106.875,"(-11.25, -5.625)","(-112.5, -101.25)"
455,Grid_14_7,-8.4375,-95.625,"(-11.25, -5.625)","(-101.25, -90.0)"
456,Grid_14_8,-8.4375,-84.375,"(-11.25, -5.625)","(-90.0, -78.75)"
457,Grid_14_9,-8.4375,-73.125,"(-11.25, -5.625)","(-78.75, -67.5)"
458,Grid_14_10,-8.4375,-61.875,"(-11.25, -5.625)","(-67.5, -56.25)"
459,Grid_14_11,-8.4375,-50.625,"(-11.25, -5.625)","(-56.25, -45.0)"
460,Grid_14_12,-8.4375,-39.375,"(-11.25, -5.625)","(-45.0, -33.75)"
461,Grid_14_13,-8.4375,-28.125,"(-11.25, -5.625)","(-33.75, -22.5)"
462,Grid_14_14,-8.4375,-16.875,"(-11.25, -5.625)","(-22.5, -11.25)"
463,Grid_14_15,-8.4375,-5.625,"(-11.25, -5.625)","(-11.25, 0.0)"
464,Grid_14_16,-8.4375,5.625,"(-11.25, -5.625)","(0.0, 11.25)"
465,Grid_14_17,-8.4375,16.875,"(-11.25, -5.625)","(11.25, 22.5)"
466,Grid_14_18,-8.4375,28.125,"(-11.25, -5.625)","(22.5, 33.75)"
467,Grid_14_19,-8.4375,39.375,"(-11.25, -5.625)","(33.75, 45.0)"
468,Grid_14_20,-8.4375,50.625,"(-11.25, -5.625)","(45.0, 56.25)"
469,Grid_14_21,-8.4375,61.875,"(-11.25, -5.625)","(56.25, 67.5)"
470,Grid_14_22,-8.4375,73.125,"(-11.25, -5.625)","(67.5, 78.75)"
471,Grid_14_23,-8.4375,84.375,"(-11.25, -5.625)","(78.75, 90.0)"
472,Grid_14_24,-8.4375,95.625,"(-11.25, -5.625)","(90.0, 101.25)"
473,Grid_14_25,-8.4375,106.875,"(-11.25, -5.625)","(101.25, 112.5)"
474,Grid_14_26,-8.4375,118.125,"(-11.25, -5.625)","(112.5, 123.75)"
475,Grid_14_27,-8.4375,129.375,"(-11.25, -5.625)","(123.75, 135.0)"
476,Grid_14_28,-8.4375,140.625,"(-11.25, -5.625)","(135.0, 146.25)"
477,Grid_14_29,-8.4375,151.875,"(-11.25, -5.625)","(146.25, 157.5)"
478,Grid_14_30,-8.4375,163.125,"(-11.25, -5.625)","(157.5, 168.75)"
479,Grid_14_31,-8.4375,174.375,"(-11.25, -5.625)","(168.75, 180.0)"
480,Grid_15_0,-2.8125,-174.375,"(-5.625, 0.0)","(-180.0, -168.75)"
481,Grid_15_1,-2.8125,-163.125,"(-5.625, 0.0)","(-168.75, -157.5)"
482,Grid_15_2,-2.8125,-151.875,"(-5.625, 0.0)","(-157.5, -146.25)"
483,Grid_15_3,-2.8125,-140.625,"(-5.625, 0.0)","(-146.25, -135.0)"
484,Grid_15_4,-2.8125,-129.375,"(-5.625, 0.0)","(-135.0, -123.75)"
485,Grid_15_5,-2.8125,-118.125,"(-5.625, 0.0)","(-123.75, -112.5)"
486,Grid_15_6,-2.8125,-106.875,"(-5.625, 0.0)","(-112.5, -101.25)"
487,Grid_15_7,-2.8125,-95.625,"(-5.625, 0.0)","(-101.25, -90.0)"
488,Grid_15_8,-2.8125,-84.375,"(-5.625, 0.0)","(-90.0, -78.75)"
489,Grid_15_9,-2.8125,-73.125,"(-5.625, 0.0)","(-78.75, -67.5)"
490,Grid_15_10,-2.8125,-61.875,"(-5.625, 0.0)","(-67.5, -56.25)"
491,Grid_15_11,-2.8125,-50.625,"(-5.625, 0.0)","(-56.25, -45.0)"
492,Grid_15_12,-2.8125,-39.375,"(-5.625, 0.0)","(-45.0, -33.75)"
493,Grid_15_13,-2.8125,-28.125,"(-5.625, 0.0)","(-33.75, -22.5)"
494,Grid_15_14,-2.8125,-16.875,"(-5.625, 0.0)","(-22.5, -11.25)"
495,Grid_15_15,-2.8125,-5.625,"(-5.625, 0.0)","(-11.25, 0.0)"
496,Grid_15_16,-2.8125,5.625,"(-5.625, 0.0)","(0.0, 11.25)"
497,Grid_15_17,-2.8125,16.875,"(-5.625, 0.0)","(11.25, 22.5)"
498,Grid_15_18,-2.8125,28.125,"(-5.625, 0.0)","(22.5, 33.75)"
499,Grid_15_19,-2.8125,39.375,"(-5.625, 0.0)","(33.75, 45.0)"
500,Grid_15_20,-2.8125,50.625,"(-5.625, 0.0)","(45.0, 56.25)"
501,Grid_15_21,-2.8125,61.875,"(-5.625, 0.0)","(56.25, 67.5)"
502,Grid_15_22,-2.8125,73.125,"(-5.625, 0.0)","(67.5, 78.75)"
503,Grid_15_23,-2.8125,84.375,"(-5.625, 0.0)","(78.75, 90.0)"
504,Grid_15_24,-2.8125,95.625,"(-5.625, 0.0)","(90.0, 101.25)"
505,Grid_15_25,-2.8125,106.875,"(-5.625, 0.0)","(101.25, 112.5)"
506,Grid_15_26,-2.8125,118.125,"(-5.625, 0.0)","(112.5, 123.75)"
507,Grid_15_27,-2.8125,129.375,"(-5.625, 0.0)","(123.75, 135.0)"
508,Grid_15_28,-2.8125,140.625,"(-5.625, 0.0)","(135.0, 146.25)"
509,Grid_15_29,-2.8125,151.875,"(-5.625, 0.0)","(146.25, 157.5)"
510,Grid_15_30,-2.8125,163.125,"(-5.625, 0.0)","(157.5, 168.75)"
511,Grid_15_31,-2.8125,174.375,"(-5.625, 0.0)","(168.75, 180.0)"
512,Grid_16_0,2.8125,-174.375,"(0.0, 5.625)","(-180.0, -168.75)"
513,Grid_16_1,2.8125,-163.125,"(0.0, 5.625)","(-168.75, -157.5)"
514,Grid_16_2,2.8125,-151.875,"(0.0, 5.625)","(-157.5, -146.25)"
515,Grid_16_3,2.8125,-140.625,"(0.0, 5.625)","(-146.25, -135.0)"
516,Grid_16_4,2.8125,-129.375,"(0.0, 5.625)","(-135.0, -123.75)"
517,Grid_16_5,2.8125,-118.125,"(0.0, 5.625)","(-123.75, -112.5)"
518,Grid_16_6,2.8125,-106.875,"(0.0, 5.625)","(-112.5, -101.25)"
519,Grid_16_7,2.8125,-95.625,"(0.0, 5.625)","(-101.25, -90.0)"
520,Grid_16_8,2.8125,-84.375,"(0.0, 5.625)","(-90.0, -78.75)"
521,Grid_16_9,2.8125,-73.125,"(0.0, 5.625)","(-78.75, -67.5)"
522,Grid_16_10,2.8125,-61.875,"(0.0, 5.625)","(-67.5, -56.25)"
523,Grid_16_11,2.8125,-50.625,"(0.0, 5.625)","(-56.25, -45.0)"
524,Grid_16_12,2.8125,-39.375,"(0.0, 5.625)","(-45.0, -33.75)"
525,Grid_16_13,2.8125,-28.125,"(0.0, 5.625)","(-33.75, -22.5)"
526,Grid_16_14,2.8125,-16.875,"(0.0, 5.625)","(-22.5, -11.25)"
527,Grid_16_15,2.8125,-5.625,"(0.0, 5.625)","(-11.25, 0.0)"
528,Grid_16_16,2.8125,5.625,"(0.0, 5.625)","(0.0, 11.25)"
529,Grid_16_17,2.8125,16.875,"(0.0, 5.625)","(11.25, 22.5)"
530,Grid_16_18,2.8125,28.125,"(0.0, 5.625)","(22.5, 33.75)"
531,Grid_16_19,2.8125,39.375,"(0.0, 5.625)","(33.75, 45.0)"
532,Grid_16_20,2.8125,50.625,"(0.0, 5.625)","(45.0, 56.25)"
533,Grid_16_21,2.8125,61.875,"(0.0, 5.625)","(56.25, 67.5)"
534,Grid_16_22,2.8125,73.125,"(0.0, 5.625)","(67.5, 78.75)"
535,Grid_16_23,2.8125,84.375,"(0.0, 5.625)","(78.75, 90.0)"
536,Grid_16_24,2.8125,95.625,"(0.0, 5.625)","(90.0, 101.25)"
537,Grid_16_25,2.8125,106.875,"(0.0, 5.625)","(101.25, 112.5)"
538,Grid_16_26,2.8125,118.125,"(0.0, 5.625)","(112.5, 123.75)"
539,Grid_16_27,2.8125,129.375,"(0.0, 5.625)","(123.75, 135.0)"
540,Grid_16_28,2.8125,140.625,"(0.0, 5.625)","(135.0, 146.25)"
541,Grid_16_29,2.8125,151.875,"(0.0, 5.625)","(146.25, 157.5)"
542,Grid_16_30,2.8125,163.125,"(0.0, 5.625)","(157.5, 168.75)"
543,Grid_16_31,2.8125,174.375,"(0.0, 5.625)","(168.75, 180.0)"
544,Grid_17_0,8.4375,-174.375,"(5.625, 11.25)","(-180.0, -168.75)"
545,Grid_17_1,8.4375,-163.125,"(5.625, 11.25)","(-168.75, -157.5)"
546,Grid_17_2,8.4375,-151.875,"(5.625, 11.25)","(-157.5, -146.25)"
547,Grid_17_3,8.4375,-140.625,"(5.625, 11.25)","(-146.25, -135.0)"
548,Grid_17_4,8.4375,-129.375,"(5.625, 11.25)","(-135.0, -123.75)"
549,Grid_17_5,8.4375,-118.125,"(5.625, 11.25)","(-123.75, -112.5)"
550,Grid_17_6,8.4375,-106.875,"(5.625, 11.25)","(-112.5, -101.25)"
551,Grid_17_7,8.4375,-95.625,"(5.625, 11.25)","(-101.25, -90.0)"
552,Grid_17_8,8.4375,-84.375,"(5.625, 11.25)","(-90.0, -78.75)"
553,Grid_17_9,8.4375,-73.125,"(5.625, 11.25)","(-78.75, -67.5)"
554,Grid_17_10,8.4375,-61.875,"(5.625, 11.25)","(-67.5, -56.25)"
555,Grid_17_11,8.4375,-50.625,"(5.625, 11.25)","(-56.25, -45.0)"
556,Grid_17_12,8.4375,-39.375,"(5.625, 11.25)","(-45.0, -33.75)"
557,Grid_17_13,8.4375,-28.125,"(5.625, 11.25)","(-33.75, -22.5)"
558,Grid_17_14,8.4375,-16.875,"(5.625, 11.25)","(-22.5, -11.25)"
559,Grid_17_15,8.4375,-5.625,"(5.625, 11.25)","(-11.25, 0.0)"
560,Grid_17_16,8.4375,5.625,"(5.625, 11.25)","(0.0, 11.25)"
561,Grid_17_17,8.4375,16.875,"(5.625, 11.25)","(11.25, 22.5)"
562,Grid_17_18,8.4375,28.125,"(5.625, 11.25)","(22.5, 33.75)"
563,Grid_17_19,8.4375,39.375,"(5.625, 11.25)","(33.75, 45.0)"
564,Grid_17_20,8.4375,50.625,"(5.625, 11.25)","(45.0, 56.25)"
565,Grid_17_21,8.4375,61.875,"(5.625, 11.25)","(56.25, 67.5)"
566,Grid_17_22,8.4375,73.125,"(5.625, 11.25)","(67.5, 78.75)"
567,Grid_17_23,8.4375,84.375,"(5.625, 11.25)","(78.75, 90.0)"
568,Grid_17_24,8.4375,95.625,"(5.625, 11.25)","(90.0, 101.25)"
569,Grid_17_25,8.4375,106.875,"(5.625, 11.25)","(101.25, 112.5)"
570,Grid_17_26,8.4375,118.125,"(5.625, 11.25)","(112.5, 123.75)"
571,Grid_17_27,8.4375,129.375,"(5.625, 11.25)","(123.75, 135.0)"
572,Grid_17_28,8.4375,140.625,"(5.625, 11.25)","(135.0, 146.25)"
573,Grid_17_29,8.4375,151.875,"(5.625, 11.25)","(146.25, 157.5)"
574,Grid_17_30,8.4375,163.125,"(5.625, 11.25)","(157.5, 168.75)"
575,Grid_17_31,8.4375,174.375,"(5.625, 11.25)","(168.75, 180.0)"
576,Grid_18_0,14.0625,-174.375,"(11.25, 16.875)","(-180.0, -168.75)"
577,Grid_18_1,14.0625,-163.125,"(11.25, 16.875)","(-168.75, -157.5)"
578,Grid_18_2,14.0625,-151.875,"(11.25, 16.875)","(-157.5, -146.25)"
579,Grid_18_3,14.0625,-140.625,"(11.25, 16.875)","(-146.25, -135.0)"
580,Grid_18_4,14.0625,-129.375,"(11.25, 16.875)","(-135.0, -123.75)"
581,Grid_18_5,14.0625,-118.125,"(11.25, 16.875)","(-123.75, -112.5)"
582,Grid_18_6,14.0625,-106.875,"(11.25, 16.875)","(-112.5, -101.25)"
583,Grid_18_7,14.0625,-95.625,"(11.25, 16.875)","(-101.25, -90.0)"
584,Grid_18_8,14.0625,-84.375,"(11.25, 16.875)","(-90.0, -78.75)"
585,Grid_18_9,14.0625,-73.125,"(11.25, 16.875)","(-78.75, -67.5)"
586,Grid_18_10,14.0625,-61.875,"(11.25, 16.875)","(-67.5, -56.25)"
587,Grid_18_11,14.0625,-50.625,"(11.25, 16.875)","(-56.25, -45.0)"
588,Grid_18_12,14.0625,-39.375,"(11.25, 16.875)","(-45.0, -33.75)"
589,Grid_18_13,14.0625,-28.125,"(11.25, 16.875)","(-33.75, -22.5)"
590,Grid_18_14,14.0625,-16.875,"(11.25, 16.875)","(-22.5, -11.25)"
591,Grid_18_15,14.0625,-5.625,"(11.25, 16.875)","(-11.25, 0.0)"
592,Grid_18_16,14.0625,5.625,"(11.25, 16.875)","(0.0, 11.25)"
593,Grid_18_17,14.0625,16.875,"(11.25, 16.875)","(11.25, 22.5)"
594,Grid_18_18,14.0625,28.125,"(11.25, 16.875)","(22.5, 33.75)"
595,Grid_18_19,14.0625,39.375,"(11.25, 16.875)","(33.75, 45.0)"
596,Grid_18_20,14.0625,50.625,"(11.25, 16.875)","(45.0, 56.25)"
597,Grid_18_21,14.0625,61.875,"(11.25, 16.875)","(56.25, 67.5)"
598,Grid_18_22,14.0625,73.125,"(11.25, 16.875)","(67.5, 78.75)"
599,Grid_18_23,14.0625,84.375,"(11.25, 16.875)","(78.75, 90.0)"
600,Grid_18_24,14.0625,95.625,"(11.25, 16.875)","(90.0, 101.25)"
601,Grid_18_25,14.0625,106.875,"(11.25, 16.875)","(101.25, 112.5)"
602,Grid_18_26,14.0625,118.125,"(11.25, 16.875)","(112.5, 123.75)"
603,Grid_18_27,14.0625,129.375,"(11.25, 16.875)","(123.75, 135.0)"
604,Grid_18_28,14.0625,140.625,"(11.25, 16.875)","(135.0, 146.25)"
605,Grid_18_29,14.0625,151.875,"(11.25, 16.875)","(146.25, 157.5)"
606,Grid_18_30,14.0625,163.125,"(11.25, 16.875)","(157.5, 168.75)"
607,Grid_18_31,14.0625,174.375,"(11.25, 16.875)","(168.75, 180.0)"
608,Grid_19_0,19.6875,-174.375,"(16.875, 22.5)","(-180.0, -168.75)"
609,Grid_19_1,19.6875,-163.125,"(16.875, 22.5)","(-168.75, -157.5)"
